depth	min95%	max95%	best	accrate
306	6254	8265	7144	11.71
307	6270	8271	7155	11.7
308	6286	8276	7167	11.69
309	6302	8282	7179	11.68
310	6318	8287	7190	11.67
311	6335	8292	7202	11.67
312	6351	8297	7214	11.66
313	6367	8302	7225	11.65
314	6384	8307	7237	11.65
315	6400	8312	7249	11.64
316	6416	8317	7260	11.64
317	6433	8321	7272	11.64
318	6449	8326	7284	11.64
319	6465	8331	7295	11.64
320	6482	8336	7307	11.63
321	6499	8341	7319	11.64
322	6517	8345	7330	11.64
323	6534	8350	7342	11.64
324	6552	8355	7353	11.64
325	6569	8360	7365	11.64
326	6586	8364	7377	11.65
327	6603	8369	7388	11.65
328	6620	8374	7400	11.66
329	6638	8378	7412	11.67
330	6654	8383	7423	11.67
331	6671	8389	7435	11.68
332	6687	8395	7447	11.69
333	6705	8401	7458	11.7
334	6722	8408	7470	11.71
335	6739	8415	7482	11.72
336	6757	8422	7494	11.74
337	6774	8429	7505	11.75
338	6792	8434	7517	11.76
339	6809	8438	7529	11.78
340	6827	8443	7541	11.79
341	6844	8447	7552	11.81
342	6862	8451	7564	11.83
343	6880	8456	7576	11.85
344	6898	8461	7588	11.86
345	6915	8467	7600	11.88
346	6933	8472	7612	11.9
347	6951	8478	7624	11.93
348	6968	8484	7635	11.95
349	6985	8489	7647	11.97
350	7003	8495	7659	11.99
351	7021	8501	7671	12.02
352	7039	8506	7683	12.04
353	7057	8512	7695	12.07
354	7076	8518	7707	12.1
355	7094	8522	7720	12.12
356	7112	8525	7732	12.15
357	7130	8529	7744	12.18
358	7148	8533	7756	12.21
359	7166	8538	7768	12.24
360	7185	8544	7780	12.27
361	7203	8550	7793	12.31
362	7221	8556	7805	12.34
363	7239	8562	7817	12.37
364	7258	8568	7830	12.41
365	7276	8575	7842	12.44
366	7294	8581	7855	12.48
367	7313	8587	7867	12.52
368	7331	8593	7880	12.56
369	7350	8600	7892	12.6
370	7368	8606	7905	12.63
371	7386	8612	7917	12.68
372	7403	8617	7930	12.72
373	7421	8622	7943	12.76
374	7438	8626	7956	12.8
375	7455	8631	7968	12.85
376	7473	8635	7981	12.89
377	7491	8640	7994	12.93
378	7509	8646	8007	12.98
379	7528	8651	8020	13.03
380	7546	8656	8033	13.08
381	7565	8661	8046	13.12
382	7583	8666	8059	13.17
383	7602	8671	8072	13.22
384	7621	8676	8086	13.27
385	7640	8685	8099	13.33
386	7659	8693	8112	13.38
387	7678	8701	8126	13.43
388	7696	8710	8139	13.49
389	7715	8718	8153	13.54
390	7734	8727	8166	13.6
391	7753	8735	8180	13.65
392	7771	8743	8193	13.71
393	7789	8750	8207	13.77
394	7808	8757	8221	13.83
395	7827	8764	8235	13.89
396	7846	8772	8249	13.95
397	7865	8779	8262	14.01
398	7885	8788	8276	14.07
399	7904	8796	8291	14.13
400	7923	8805	8305	14.2
401	7942	8813	8319	14.26
402	7962	8821	8333	14.33
403	7981	8829	8347	14.39
404	8001	8837	8362	14.46
405	8020	8844	8376	14.53
406	8040	8851	8391	14.6
407	8059	8860	8405	14.66
408	8078	8869	8420	14.73
409	8098	8878	8435	14.81
410	8119	8887	8450	14.88
411	8139	8896	8465	14.95
412	8159	8905	8479	15.02
413	8178	8915	8494	15.1
414	8199	8924	8510	15.17
415	8219	8934	8525	15.25
416	8239	8945	8540	15.32
417	8260	8957	8555	15.4
418	8280	8967	8571	15.48
419	8301	8975	8586	15.56
420	8322	8985	8602	15.64
421	8343	8995	8617	15.72
422	8364	9005	8633	15.8
423	8385	9012	8649	15.88
424	8406	9019	8665	15.96
425	8427	9029	8681	16.05
426	8448	9040	8697	16.13
427	8468	9052	8713	16.22
428	8489	9063	8729	16.3
429	8510	9073	8745	16.39
