depth	min95%	max95%	best	accrate
212	9989	11053	10471	39.92
213	10030	11096	10511	39.92
214	10072	11141	10551	39.92
215	10114	11183	10591	39.91
216	10155	11225	10631	39.91
217	10197	11268	10671	39.91
218	10239	11308	10711	39.91
219	10281	11354	10751	39.91
220	10322	11397	10790	39.91
221	10364	11441	10830	39.91
222	10406	11484	10870	39.9
223	10447	11525	10910	39.9
224	10489	11570	10950	39.9
225	10529	11614	10990	39.9
226	10570	11659	11030	39.9
227	10610	11704	11070	39.9
228	10650	11749	11110	39.9
229	10690	11793	11150	39.9
230	10730	11838	11189	39.89
231	10770	11882	11229	39.89
232	10811	11927	11269	39.89
233	10851	11970	11309	39.89
234	10891	12014	11349	39.89
235	10931	12058	11389	39.89
236	10972	12102	11429	39.89
237	11013	12145	11469	39.89
238	11055	12189	11509	39.88
239	11094	12233	11548	39.88
240	11135	12277	11588	39.88
241	11176	12321	11628	39.88
242	11217	12367	11668	39.88
243	11258	12413	11708	39.88
244	11299	12459	11748	39.88
245	11340	12505	11788	39.87
246	11381	12550	11828	39.87
247	11422	12596	11867	39.87
248	11463	12641	11907	39.87
249	11504	12686	11947	39.87
250	11545	12731	11987	39.87
251	11586	12775	12027	39.87
252	11627	12820	12067	39.87
253	11668	12864	12107	39.86
254	11707	12909	12147	39.86
255	11746	12953	12186	39.86
256	11785	12996	12226	39.86
257	11825	13039	12266	39.86
258	11864	13082	12306	39.86
259	11904	13124	12346	39.86
260	11944	13167	12386	39.86
261	11983	13210	12426	39.86
262	12023	13252	12465	39.85
263	12062	13295	12505	39.85
264	12103	13338	12545	39.85
265	12144	13380	12585	39.85
266	12184	13423	12625	39.85
267	12223	13466	12665	39.85
268	12262	13508	12705	39.85
269	12303	13551	12744	39.85
270	12345	13594	12784	39.84
271	12387	13638	12824	39.84
272	12428	13683	12864	39.84
273	12469	13728	12904	39.84
274	12510	13773	12944	39.84
275	12551	13818	12983	39.84
276	12591	13863	13023	39.84
277	12632	13908	13063	39.84
278	12673	13952	13103	39.84
279	12714	13997	13143	39.83
280	12754	14042	13183	39.83
281	12796	14087	13222	39.83
282	12837	14132	13262	39.83
283	12878	14177	13302	39.83
284	12919	14222	13342	39.83
285	12960	14267	13382	39.83
286	13001	14312	13422	39.83
287	13042	14357	13461	39.82
288	13081	14401	13501	39.82
289	13120	14446	13541	39.82
290	13161	14491	13581	39.82
291	13202	14536	13621	39.82
292	13242	14581	13661	39.82
293	13283	14626	13700	39.82
294	13323	14671	13740	39.82
295	13364	14715	13780	39.82
296	13403	14760	13820	39.82
297	13443	14805	13860	39.81
298	13482	14850	13899	39.81
299	13522	14895	13939	39.81
300	13562	14940	13979	39.81
301	13601	14985	14019	39.81
302	13641	15030	14059	39.81
303	13682	15074	14099	39.81
304	13723	15119	14138	39.81
305	13764	15164	14178	39.81
306	13804	15209	14218	39.81
307	13842	15254	14258	39.8
308	13884	15299	14298	39.8
309	13923	15344	14337	39.8
310	13961	15389	14377	39.8
311	13999	15433	14417	39.8
312	14039	15478	14457	39.8
313	14080	15523	14497	39.8
314	14120	15568	14536	39.8
315	14161	15613	14576	39.8
316	14202	15658	14616	39.8
317	14242	15703	14656	39.79
318	14282	15747	14696	39.79
319	14319	15792	14735	39.79
320	14359	15836	14775	39.79
321	14398	15880	14815	39.79
322	14436	15924	14855	39.79
323	14475	15969	14894	39.79
324	14513	16013	14934	39.79
325	14552	16057	14974	39.79
326	14590	16101	15014	39.79
327	14629	16145	15054	39.79
328	14667	16189	15093	39.79
329	14706	16234	15133	39.78
330	14745	16278	15173	39.78
331	14785	16322	15213	39.78
332	14825	16366	15253	39.78
333	14865	16410	15292	39.78
334	14904	16454	15332	39.78
335	14942	16500	15372	39.78
336	14981	16546	15412	39.78
337	15020	16592	15451	39.78
338	15056	16639	15491	39.78
339	15093	16685	15531	39.78
340	15130	16731	15571	39.78
341	15168	16777	15611	39.77
342	15207	16824	15650	39.77
343	15245	16870	15690	39.77
344	15284	16915	15730	39.77
345	15323	16960	15770	39.77
346	15363	17005	15809	39.77
347	15402	17050	15849	39.77
348	15442	17095	15889	39.77
349	15482	17140	15929	39.77
350	15521	17185	15969	39.77
351	15560	17229	16008	39.77
352	15599	17274	16048	39.77
353	15633	17319	16088	39.77
354	15669	17363	16128	39.76
355	15707	17407	16167	39.76
356	15746	17451	16207	39.76
357	15784	17495	16247	39.76
358	15823	17539	16287	39.76
359	15861	17583	16326	39.76
360	15897	17627	16366	39.76
361	15933	17671	16406	39.76
362	15969	17715	16446	39.76
363	16006	17758	16485	39.76
364	16043	17802	16525	39.76
365	16079	17846	16565	39.76
366	16115	17890	16605	39.76
367	16156	17934	16644	39.76
368	16195	17978	16684	39.75
369	16231	18022	16724	39.75
370	16265	18066	16764	39.75
371	16297	18110	16803	39.75
372	16333	18154	16843	39.75
373	16372	18198	16883	39.75
374	16410	18242	16923	39.75
375	16448	18285	16962	39.75
376	16487	18329	17002	39.75
377	16526	18373	17042	39.75
378	16566	18417	17082	39.75
379	16606	18461	17121	39.75
380	16644	18505	17161	39.75
381	16680	18549	17201	39.75
382	16716	18593	17241	39.75
383	16751	18637	17280	39.75
384	16787	18681	17320	39.75
385	16823	18725	17360	39.74
386	16862	18769	17400	39.74
387	16901	18812	17439	39.74
388	16939	18856	17479	39.74
389	16978	18900	17519	39.74
390	17013	18944	17559	39.74
391	17048	18988	17598	39.74
392	17083	19032	17638	39.74
393	17122	19076	17678	39.74
394	17160	19120	17718	39.74
395	17198	19164	17757	39.74
396	17236	19208	17797	39.74
397	17272	19252	17837	39.74
398	17308	19296	17877	39.74
399	17345	19339	17916	39.74
400	17381	19383	17956	39.74
401	17417	19427	17996	39.74
402	17453	19471	18036	39.74
403	17489	19516	18075	39.74
404	17525	19562	18115	39.74
405	17561	19608	18155	39.74
406	17597	19653	18195	39.73
407	17633	19699	18234	39.73
408	17669	19745	18274	39.73
409	17705	19791	18314	39.73
410	17740	19836	18353	39.73
411	17777	19881	18393	39.73
412	17815	19925	18433	39.73
413	17851	19970	18473	39.73
414	17887	20014	18512	39.73
415	17923	20058	18552	39.73
416	17959	20102	18592	39.73
417	17996	20146	18632	39.73
418	18030	20191	18671	39.73
419	18068	20235	18711	39.73
420	18104	20279	18751	39.73
421	18140	20325	18790	39.73
422	18176	20371	18830	39.73
423	18213	20416	18870	39.73
424	18251	20462	18910	39.73
425	18290	20508	18949	39.73
426	18328	20554	18989	39.73
427	18364	20600	19029	39.73
428	18400	20646	19069	39.73
429	18435	20692	19108	39.73
430	18471	20738	19148	39.73
431	18507	20784	19188	39.73
432	18543	20830	19227	39.73
433	18578	20876	19267	39.72
434	18613	20922	19307	39.72
435	18648	20968	19347	39.72
436	18683	21014	19386	39.72
437	18719	21060	19426	39.72
438	18755	21105	19466	39.72
439	18792	21151	19506	39.72
440	18828	21197	19545	39.72
441	18865	21243	19585	39.72
442	18902	21289	19625	39.72
443	18940	21335	19664	39.72
444	18977	21381	19704	39.72
445	19014	21427	19744	39.72
446	19052	21472	19784	39.72
447	19089	21518	19823	39.72
448	19127	21564	19863	39.72
449	19164	21609	19903	39.72
450	19202	21654	19942	39.72
451	19239	21699	19982	39.72
452	19277	21743	20022	39.72
453	19314	21788	20062	39.72
454	19352	21833	20101	39.72
455	19389	21877	20141	39.72
456	19426	21922	20181	39.72
457	19462	21967	20221	39.72
458	19498	22011	20260	39.72
459	19534	22056	20300	39.72
460	19571	22100	20340	39.72
461	19608	22145	20379	39.72
462	19645	22189	20419	39.72
463	19682	22234	20459	39.72
464	19718	22279	20499	39.72
465	19757	22323	20538	39.72
466	19794	22368	20578	39.72
467	19831	22412	20618	39.72
468	19868	22457	20657	39.72
469	19904	22502	20697	39.72
470	19939	22546	20737	39.72
471	19975	22591	20777	39.72
472	20010	22635	20816	39.72
473	20045	22680	20856	39.72
474	20081	22724	20896	39.72
475	20116	22768	20935	39.72
476	20151	22812	20975	39.72
477	20187	22856	21015	39.72
478	20222	22900	21055	39.72
479	20257	22944	21094	39.72
480	20293	22988	21134	39.72
481	20328	23032	21174	39.72
482	20363	23076	21214	39.72
483	20398	23121	21253	39.72
484	20433	23167	21293	39.72
485	20469	23212	21333	NA
