depth	min95%	max95%	best	accrate
212	10615	10993	10798	39.23
213	10656	11030	10837	39.23
214	10696	11069	10876	39.23
215	10737	11108	10916	39.23
215.5	10757	11128	10935	39.23
216	10777	11147	10955	39.23
217	10818	11186	10994	39.23
218	10858	11224	11033	39.23
219	10899	11262	11072	39.23
220	10940	11299	11112	39.23
221	10980	11337	11151	39.23
222	11021	11375	11190	39.23
223	11062	11415	11229	39.23
224	11102	11452	11269	39.23
225	11142	11488	11308	39.23
226	11184	11524	11347	39.23
227	11224	11561	11386	39.23
228	11264	11598	11425	39.23
229	11305	11635	11465	39.23
230	11346	11673	11504	39.23
231	11386	11711	11543	39.23
232	11426	11750	11582	39.23
233	11466	11787	11622	39.23
234	11507	11824	11661	39.23
235	11546	11861	11700	39.23
236	11586	11901	11739	39.23
237	11626	11939	11778	39.23
238	11665	11977	11818	39.23
239	11704	12017	11857	39.23
240	11743	12056	11896	39.23
241	11783	12096	11935	39.23
242	11823	12134	11975	39.23
243	11864	12174	12014	39.23
244	11904	12213	12053	39.23
245	11944	12254	12092	39.23
246	11983	12293	12132	39.23
247	12021	12333	12171	39.23
248	12060	12374	12210	39.23
249	12099	12414	12249	39.23
250	12138	12453	12288	39.23
251	12178	12494	12328	39.23
252	12218	12534	12367	39.23
253	12258	12574	12406	39.23
254	12297	12613	12445	39.23
255	12337	12652	12485	39.23
256	12375	12691	12524	39.23
257	12413	12731	12563	39.23
258	12452	12772	12602	39.23
259	12492	12813	12641	39.23
260	12530	12852	12681	39.23
261	12568	12893	12720	39.23
262	12606	12933	12759	39.23
263	12645	12974	12798	39.23
264	12682	13017	12838	39.23
265	12720	13059	12877	31.67
266	12753	13090	12908	31.67
267	12786	13121	12940	31.67
268	12818	13151	12972	31.67
269	12849	13181	13003	31.67
270	12881	13213	13035	31.67
271	12913	13245	13067	31.67
272	12945	13277	13098	31.67
273	12977	13307	13130	31.67
274	13009	13338	13162	31.67
275	13041	13370	13193	31.67
276	13073	13402	13225	31.67
277	13104	13434	13257	31.67
278	13136	13466	13288	31.67
279	13169	13498	13320	31.67
280	13201	13528	13352	31.67
281	13232	13560	13383	31.67
282	13264	13591	13415	31.67
283	13296	13622	13447	31.67
284	13328	13653	13478	31.67
285	13359	13685	13510	31.67
286	13391	13716	13542	31.67
287	13422	13747	13573	31.67
288	13454	13779	13605	31.67
289	13486	13812	13637	31.67
290	13518	13845	13668	31.67
291	13549	13877	13700	31.67
292	13580	13907	13732	31.67
293	13612	13938	13763	31.67
294	13643	13969	13795	31.67
295	13675	13999	13827	31.67
296	13706	14031	13858	31.67
297	13738	14063	13890	31.67
298	13769	14095	13922	31.67
299	13800	14129	13953	31.67
300	13832	14162	13985	31.67
301	13863	14193	14017	31.67
302	13894	14226	14048	31.67
303	13926	14259	14080	31.67
304	13957	14293	14112	31.67
305	13988	14324	14143	31.67
306	14019	14356	14175	31.67
307	14049	14388	14207	31.67
308	14080	14420	14238	31.67
309	14112	14451	14270	31.67
310	14143	14482	14302	31.67
311	14173	14515	14333	31.67
312	14205	14547	14365	31.67
313	14236	14579	14397	31.67
314	14267	14610	14428	31.67
315	14297	14642	14460	31.67
316	14328	14674	14492	31.67
317	14358	14705	14523	31.67
318	14390	14736	14555	31.67
319	14421	14768	14587	31.67
320	14451	14800	14618	31.67
321	14481	14833	14650	31.67
322	14512	14864	14682	31.67
323	14541	14896	14713	31.67
324	14571	14928	14745	31.67
325	14602	14960	14777	31.67
326	14633	14993	14808	31.67
327	14664	15027	14840	31.67
328	14694	15060	14872	31.67
329	14724	15093	14903	31.67
330	14755	15126	14935	31.67
331	14785	15159	14967	31.67
332	14817	15191	14998	31.67
333	14848	15226	15030	31.67
334	14878	15260	15062	31.67
335	14908	15293	15093	31.67
336	14939	15324	15125	31.67
337	14969	15355	15157	31.67
338	14998	15386	15188	31.67
339	15028	15417	15220	31.67
340	15058	15450	15252	31.67
341	15088	15484	15283	31.67
342	15117	15518	15315	31.67
343	15148	15552	15347	31.67
344	15178	15586	15378	31.67
345	15208	15620	15410	31.67
346	15238	15652	15442	31.67
347	15268	15684	15473	31.67
348	15299	15717	15505	31.67
349	15329	15749	15537	31.67
350	15359	15782	15568	31.67
351	15389	15815	15600	31.67
352	15419	15848	15632	31.67
353	15450	15882	15663	31.67
354	15480	15917	15695	31.67
355	15510	15949	15727	31.67
356	15540	15983	15758	31.67
357	15571	16017	15790	31.67
358	15602	16051	15822	31.67
359	15633	16085	15853	31.67
360	15662	16119	15885	31.67
361	15692	16152	15917	31.67
362	15722	16185	15948	31.67
363	15752	16218	15980	31.67
364	15782	16253	16012	31.67
365	15812	16288	16043	31.67
366	15843	16322	16075	31.67
367	15873	16355	16107	31.67
368	15903	16386	16138	31.67
369	15933	16418	16170	31.67
370	15963	16450	16202	31.67
371	15994	16484	16233	31.67
372	16024	16518	16265	31.67
373	16054	16551	16297	31.67
374	16084	16584	16328	31.67
375	16114	16619	16360	31.67
376	16144	16654	16392	31.67
377	16173	16688	16423	31.67
378	16203	16723	16455	31.67
379	16233	16757	16487	31.67
380	16263	16791	16518	31.67
381	16293	16825	16550	31.67
382	16323	16859	16582	31.67
383	16352	16893	16613	31.67
384	16381	16927	16645	31.67
385	16410	16961	16677	31.67
386	16440	16995	16708	31.67
387	16469	17028	16740	31.67
388	16498	17061	16772	31.67
389	16528	17094	16803	31.67
390	16559	17128	16835	31.67
391	16589	17161	16867	31.67
392	16619	17195	16898	31.67
393	16649	17227	16930	31.67
394	16679	17260	16962	31.67
395	16709	17293	16993	31.67
396	16739	17326	17025	31.67
397	16769	17358	17057	31.67
398	16799	17391	17088	31.67
399	16829	17424	17120	31.67
400	16859	17457	17152	31.67
401	16890	17489	17183	31.67
402	16919	17522	17215	31.67
403	16948	17557	17247	31.67
404	16978	17591	17278	31.67
405	17008	17626	17310	31.67
406	17038	17660	17342	31.67
407	17068	17695	17373	31.67
408	17098	17728	17405	31.67
409	17127	17762	17437	31.67
410	17157	17795	17468	31.67
411	17187	17829	17500	31.67
412	17217	17862	17532	31.67
413	17247	17896	17563	31.67
414	17277	17930	17595	31.67
415	17307	17965	17627	31.67
416	17336	17999	17658	31.67
417	17365	18033	17690	31.67
418	17393	18066	17722	31.67
419	17422	18099	17753	31.67
420	17451	18134	17785	31.67
421	17479	18169	17817	31.67
422	17508	18203	17848	31.67
423	17536	18238	17880	31.67
424	17565	18272	17912	31.67
425	17594	18306	17943	31.67
426	17624	18339	17975	31.67
427	17653	18372	18007	31.67
428	17683	18406	18038	31.67
429	17712	18440	18070	31.67
430	17741	18473	18102	31.67
431	17771	18506	18133	31.67
432	17800	18540	18165	31.67
433	17830	18573	18197	31.67
434	17860	18606	18228	31.67
435	17890	18639	18260	31.67
436	17920	18673	18292	31.67
437	17949	18706	18323	31.67
438	17979	18740	18355	31.67
439	18009	18774	18387	31.67
440	18039	18809	18418	31.67
441	18069	18843	18450	31.67
442	18099	18877	18482	31.67
443	18129	18912	18513	31.67
444	18159	18946	18545	31.67
445	18188	18981	18577	31.67
446	18218	19015	18608	31.67
447	18247	19049	18640	31.67
448	18276	19084	18672	31.67
449	18305	19118	18703	31.67
450	18334	19151	18735	31.67
451	18364	19186	18767	31.67
452	18393	19220	18798	31.67
453	18422	19255	18830	31.67
454	18451	19289	18862	31.67
455	18480	19324	18893	31.67
456	18510	19358	18925	31.67
457	18539	19393	18957	31.67
458	18569	19427	18988	31.67
459	18599	19462	19020	31.67
460	18629	19496	19052	31.67
461	18658	19530	19083	31.67
462	18688	19565	19115	31.67
463	18718	19599	19147	31.67
464	18748	19634	19178	31.67
465	18778	19667	19210	31.67
466	18807	19701	19242	31.67
467	18836	19734	19273	31.67
468	18865	19767	19305	31.67
469	18895	19801	19337	31.67
470	18925	19834	19368	31.67
471	18954	19867	19400	31.67
