depth	min95%	max95%	best	accrate
217	3458	3758	3606	21.48
218	3479	3779	3627	21.48
219	3500	3801	3649	21.48
220	3521	3823	3670	21.48
221	3542	3844	3692	21.48
222	3562	3866	3713	21.48
223	3583	3888	3735	21.48
224	3604	3909	3756	21.48
225	3625	3930	3778	21.48
226	3646	3951	3799	21.48
227	3667	3973	3821	21.48
228	3688	3994	3842	21.48
229	3709	4015	3864	21.48
230	3730	4037	3885	21.48
231	3751	4059	3907	21.48
232	3772	4081	3928	21.48
233	3793	4103	3950	21.48
234	3814	4125	3971	21.48
235	3835	4147	3993	21.48
236	3856	4168	4014	21.48
237	3876	4190	4036	21.48
238	3897	4211	4057	21.48
239	3917	4233	4079	21.48
240	3938	4254	4100	21.48
241	3959	4275	4122	21.48
242	3979	4296	4143	21.48
243	4000	4318	4164	21.48
244	4021	4339	4186	21.48
245	4041	4362	4207	21.48
246	4062	4384	4229	21.48
247	4082	4406	4250	21.48
248	4102	4428	4272	21.48
249	4122	4450	4293	21.48
250	4143	4472	4315	21.48
251	4163	4495	4336	21.48
252	4183	4517	4358	21.48
253	4203	4540	4379	21.48
254	4223	4562	4401	21.48
255	4243	4584	4422	21.48
256	4264	4607	4444	21.48
257	4285	4630	4465	21.48
258	4305	4654	4487	21.48
259	4326	4677	4508	21.48
260	4345	4701	4530	21.48
261	4365	4724	4551	21.48
262	4384	4748	4573	21.48
263	4405	4771	4594	21.48
264	4425	4796	4616	21.48
265	4445	4818	4637	19.72
266	4467	4834	4657	19.72
267	4489	4850	4677	19.72
268	4511	4866	4696	19.72
269	4533	4884	4716	19.72
270	4555	4901	4736	19.72
271	4577	4918	4755	19.72
272	4599	4936	4775	19.72
273	4622	4953	4795	19.72
274	4644	4972	4815	19.72
275	4665	4989	4834	19.72
276	4686	5008	4854	19.72
277	4708	5026	4874	19.72
278	4729	5045	4893	19.72
279	4750	5062	4913	19.72
280	4771	5082	4933	19.72
281	4793	5102	4953	19.72
282	4814	5121	4972	19.72
283	4835	5139	4992	19.72
284	4857	5158	5012	19.72
285	4879	5177	5031	19.72
286	4900	5196	5051	19.72
287	4920	5214	5071	19.72
288	4942	5233	5091	19.72
289	4963	5250	5110	19.72
290	4984	5269	5130	19.72
291	5005	5289	5150	19.72
292	5025	5308	5169	19.72
293	5047	5326	5189	19.72
294	5068	5346	5209	19.72
295	5088	5365	5229	19.72
296	5107	5384	5248	19.72
297	5127	5403	5268	19.72
298	5147	5422	5288	19.72
299	5168	5441	5307	19.72
300	5189	5460	5327	19.72
301	5210	5479	5347	19.72
302	5231	5498	5367	19.72
303	5251	5518	5386	19.72
304	5272	5537	5406	19.72
305	5291	5557	5426	19.72
306	5312	5578	5445	19.72
307	5332	5598	5465	19.72
308	5352	5619	5485	19.72
309	5373	5639	5505	19.72
310	5393	5658	5524	19.72
311	5413	5677	5544	19.72
312	5433	5696	5564	19.72
313	5453	5715	5583	19.72
314	5474	5735	5603	19.72
315	5495	5755	5623	19.72
316	5515	5775	5643	19.72
317	5534	5794	5662	19.72
318	5555	5814	5682	19.72
319	5574	5833	5702	19.72
320	5595	5854	5721	19.72
321	5615	5875	5741	19.72
322	5636	5894	5761	19.72
323	5657	5916	5781	19.72
324	5676	5937	5800	19.72
325	5696	5956	5820	19.72
326	5716	5976	5840	19.72
327	5735	5998	5859	19.72
328	5755	6018	5879	19.72
329	5775	6039	5899	19.72
330	5795	6061	5919	19.72
331	5815	6084	5938	19.72
332	5834	6107	5958	19.72
333	5852	6128	5978	19.72
334	5870	6151	5997	19.72
335	5886	6173	6017	19.72
336	5904	6195	6037	28.34
337	5933	6221	6065	28.34
338	5964	6246	6094	28.34
339	5995	6272	6122	28.34
340	6024	6298	6150	28.34
341	6053	6325	6179	28.34
342	6081	6352	6207	28.34
343	6109	6379	6235	28.34
344	6137	6406	6264	28.34
345	6166	6433	6292	28.34
346	6198	6461	6320	28.34
347	6227	6487	6349	28.34
348	6258	6513	6377	28.34
349	6291	6541	6405	28.34
350	6321	6568	6434	28.34
351	6350	6595	6462	28.34
352	6378	6624	6490	28.34
353	6407	6651	6519	28.34
354	6435	6678	6547	28.34
355	6463	6706	6575	28.34
356	6491	6733	6604	28.34
357	6519	6760	6632	28.34
358	6546	6788	6660	28.34
359	6573	6817	6689	28.34
360	6602	6844	6717	28.34
361	6629	6870	6745	28.34
362	6657	6897	6774	28.34
363	6691	6924	6802	28.34
364	6722	6951	6830	28.34
365	6750	6977	6859	28.34
366	6779	7006	6887	28.34
367	6810	7034	6915	28.34
368	6840	7062	6944	28.34
369	6871	7089	6972	28.34
370	6900	7118	7000	28.34
371	6928	7146	7029	28.34
372	6956	7173	7057	28.34
373	6985	7201	7085	28.34
374	7011	7229	7114	28.34
375	7038	7258	7142	28.34
376	7065	7286	7170	28.34
377	7096	7316	7199	28.34
378	7123	7347	7227	28.34
379	7150	7376	7255	28.34
380	7177	7406	7284	28.34
381	7204	7435	7312	28.34
382	7232	7464	7340	28.34
383	7259	7495	7369	28.34
384	7285	7526	7397	28.34
385	7312	7555	7425	28.34
386	7339	7585	7454	28.34
387	7365	7615	7482	28.34
388	7390	7645	7510	28.34
389	7417	7675	7539	28.34
390	7443	7708	7567	28.34
391	7468	7739	7595	28.34
392	7494	7770	7624	28.34
393	7521	7801	7652	28.34
394	7548	7831	7680	28.34
395	7572	7862	7709	28.34
396	7597	7892	7737	28.34
397	7625	7923	7765	23.33
398	7649	7944	7789	23.33
399	7674	7965	7812	23.33
400	7699	7986	7835	23.33
401	7724	8007	7859	23.33
402	7749	8028	7882	23.33
403	7774	8049	7905	23.33
404	7799	8071	7929	23.33
405	7823	8092	7952	23.33
406	7848	8114	7975	23.33
407	7873	8135	7999	23.33
408	7899	8156	8022	23.33
409	7924	8177	8045	23.33
410	7949	8198	8069	23.33
411	7974	8220	8092	23.33
412	7999	8242	8115	23.33
413	8024	8263	8139	23.33
414	8049	8284	8162	23.33
415	8074	8306	8185	23.33
416	8099	8328	8209	23.33
417	8123	8349	8232	23.33
418	8148	8370	8255	23.33
419	8172	8391	8279	23.33
420	8197	8414	8302	23.33
421	8222	8435	8325	23.33
422	8247	8456	8349	23.33
423	8272	8479	8372	23.33
424	8298	8500	8395	23.33
425	8323	8522	8419	23.33
426	8348	8543	8442	23.33
427	8373	8564	8465	23.33
428	8398	8585	8489	23.33
429	8422	8607	8512	23.33
430	8447	8629	8535	23.33
431	8471	8651	8559	23.33
432	8495	8675	8582	23.33
433	8519	8697	8605	23.33
434	8544	8719	8629	23.33
435	8568	8744	8652	23.33
436	8593	8767	8675	23.33
437	8618	8789	8698	23.33
438	8643	8812	8722	23.33
439	8668	8835	8745	23.33
440	8693	8857	8768	23.33
441	8717	8879	8792	23.33
442	8740	8902	8815	23.33
443	8764	8926	8838	23.33
