depth	min95%	max95%	best	accrate
244	3932	4171	4040	20.71
245	3953	4191	4061	20.74
246	3973	4212	4082	20.77
247	3994	4231	4102	20.8
248	4015	4251	4123	20.83
249	4035	4272	4144	20.86
250	4056	4292	4165	20.88
251	4077	4313	4186	20.91
252	4098	4334	4207	20.94
253	4120	4354	4228	20.97
254	4141	4375	4249	21
255	4162	4396	4270	21.03
256	4183	4416	4291	21.06
257	4204	4437	4312	21.09
258	4225	4457	4333	21.12
259	4247	4478	4354	21.15
260	4268	4499	4375	21.17
261	4289	4519	4396	21.2
262	4310	4539	4417	21.23
263	4331	4561	4439	21.26
264	4353	4581	4460	21.29
265	4374	4601	4481	21.32
266	4396	4622	4503	21.35
267	4417	4643	4524	21.38
268	4439	4664	4545	21.41
269	4461	4685	4567	21.44
270	4483	4706	4588	21.46
271	4505	4727	4610	21.49
272	4526	4748	4631	21.52
273	4547	4769	4653	21.55
274	4569	4790	4674	21.58
275	4591	4811	4696	21.61
276	4613	4833	4717	21.64
277	4634	4854	4739	21.67
278	4656	4875	4761	21.7
279	4678	4896	4782	21.72
280	4699	4917	4804	21.75
281	4721	4938	4826	21.78
282	4744	4959	4848	21.81
283	4766	4980	4869	21.84
284	4788	5002	4891	21.87
285	4810	5024	4913	21.9
286	4833	5045	4935	21.93
287	4855	5067	4957	21.96
288	4876	5089	4979	21.98
289	4899	5111	5001	22.01
290	4921	5134	5023	22.04
291	4943	5156	5045	22.07
292	4965	5177	5067	22.1
293	4987	5199	5089	22.13
294	5009	5220	5111	22.16
295	5031	5242	5133	22.19
296	5053	5264	5156	22.22
297	5076	5286	5178	22.24
298	5098	5308	5200	22.27
299	5121	5329	5222	22.3
300	5143	5351	5245	22.33
301	5166	5373	5267	22.36
302	5188	5394	5289	22.39
303	5210	5416	5312	22.42
304	5232	5438	5334	22.45
305	5255	5460	5357	22.48
306	5277	5483	5379	22.5
307	5300	5504	5402	22.53
308	5322	5525	5424	22.56
309	5345	5547	5447	22.59
310	5368	5570	5469	22.62
311	5391	5591	5492	22.65
312	5414	5613	5514	22.68
313	5436	5636	5537	22.71
314	5459	5658	5560	22.74
315	5482	5680	5583	22.76
316	5505	5702	5605	22.79
317	5528	5724	5628	22.82
318	5551	5746	5651	22.85
319	5574	5768	5674	22.88
320	5597	5790	5697	22.91
321	5620	5813	5720	22.94
322	5644	5835	5743	22.97
323	5667	5857	5766	22.99
324	5690	5880	5789	23.02
325	5714	5903	5812	23.05
326	5737	5926	5835	23.08
327	5760	5949	5858	23.11
328	5783	5972	5881	23.14
329	5807	5995	5904	23.17
330	5830	6017	5927	23.2
331	5854	6039	5950	23.23
332	5877	6062	5974	23.25
333	5901	6085	5997	23.28
334	5924	6109	6020	23.31
335	5947	6133	6043	23.34
336	5971	6156	6067	23.37
337	5994	6179	6090	23.4
338	6018	6203	6113	23.43
339	6041	6226	6137	23.46
340	6065	6249	6160	23.48
341	6089	6272	6184	23.51
342	6112	6296	6207	23.54
343	6136	6320	6231	23.57
344	6159	6344	6254	23.6
345	6183	6367	6278	23.63
346	6207	6390	6302	23.66
347	6231	6414	6325	23.69
348	6255	6438	6349	23.71
349	6279	6461	6373	23.74
350	6303	6484	6396	23.77
351	6328	6507	6420	23.8
352	6352	6531	6444	23.83
353	6376	6554	6468	23.86
354	6399	6578	6492	23.89
355	6424	6602	6516	23.92
356	6447	6625	6540	23.94
357	6471	6649	6564	23.97
358	6495	6673	6587	24
359	6519	6698	6611	24.03
360	6544	6723	6636	24.06
361	6568	6747	6660	24.09
362	6593	6771	6684	24.12
363	6617	6794	6708	24.15
364	6641	6819	6732	24.17
365	6666	6843	6756	24.2
366	6690	6868	6780	24.23
367	6715	6893	6805	24.26
368	6739	6918	6829	24.29
369	6763	6943	6853	24.32
370	6787	6968	6877	24.35
371	6811	6993	6902	24.38
372	6835	7018	6926	24.4
373	6859	7042	6951	24.43
374	6884	7067	6975	24.46
375	6908	7092	6999	24.49
376	6932	7117	7024	24.52
377	6957	7142	7048	24.55
378	6982	7167	7073	24.58
379	7006	7193	7098	24.61
380	7031	7218	7122	24.63
381	7056	7242	7147	24.66
382	7080	7267	7171	24.69
383	7105	7292	7196	24.72
384	7130	7317	7221	24.75
385	7155	7342	7246	24.78
386	7179	7366	7270	24.81
387	7203	7391	7295	24.83
388	7227	7416	7320	24.86
389	7252	7441	7345	24.89
390	7277	7467	7370	24.92
391	7302	7492	7395	24.95
392	7327	7517	7420	24.98
393	7352	7542	7445	25.01
394	7378	7568	7470	25.04
395	7403	7593	7495	25.06
396	7428	7618	7520	25.09
397	7453	7644	7545	25.12
398	7478	7669	7570	25.15
399	7503	7694	7595	25.18
400	7529	7719	7620	25.21
401	7554	7744	7645	25.24
402	7579	7770	7671	25.26
403	7605	7796	7696	25.29
404	7630	7822	7721	25.32
405	7655	7847	7747	25.35
406	7681	7873	7772	25.38
407	7706	7898	7797	25.41
408	7732	7924	7823	25.44
409	7757	7949	7848	25.47
410	7783	7975	7874	25.49
411	7809	8001	7899	25.52
412	7834	8026	7925	25.55
413	7860	8052	7950	25.58
414	7886	8078	7976	25.61
415	7912	8103	8001	25.64
416	7937	8130	8027	25.67
417	7963	8156	8053	25.69
418	7989	8182	8078	25.72
419	8015	8209	8104	25.75
420	8041	8235	8130	25.78
421	8067	8261	8156	25.81
422	8094	8287	8181	25.84
423	8120	8313	8207	25.87
424	8146	8339	8233	25.89
425	8172	8364	8259	25.92
426	8198	8390	8285	25.95
427	8224	8416	8311	25.98
428	8251	8442	8337	26.01
429	8277	8469	8363	26.04
430	8304	8495	8389	26.07
431	8330	8520	8415	26.09
432	8357	8546	8441	26.12
433	8383	8571	8467	26.15
434	8410	8597	8493	26.18
435	8436	8623	8520	26.21
436	8462	8648	8546	26.24
437	8489	8674	8572	26.27
438	8515	8700	8598	26.29
439	8542	8726	8625	26.32
440	8568	8752	8651	26.35
441	8595	8778	8677	26.38
442	8622	8804	8704	26.41
443	8649	8830	8730	26.44
444	8676	8856	8756	26.47
445	8702	8882	8783	26.49
446	8729	8907	8809	26.52
447	8756	8934	8836	26.55
448	8782	8960	8863	26.58
449	8809	8986	8889	26.61
450	8836	9012	8916	26.64
