depth	min95%	max95%	best	accrate
243	4044	4238	4131	21.26
244	4065	4258	4152	21.28
245	4086	4279	4174	21.3
246	4108	4299	4195	21.32
247	4129	4320	4216	21.34
248	4151	4341	4238	21.37
249	4173	4362	4259	21.39
250	4194	4384	4280	21.41
251	4216	4405	4302	21.43
252	4238	4426	4323	21.45
253	4260	4447	4345	21.48
254	4281	4468	4366	21.5
255	4302	4489	4388	21.52
256	4324	4510	4409	21.54
257	4345	4531	4431	21.56
258	4367	4552	4452	21.58
259	4389	4573	4474	21.61
260	4411	4595	4495	21.63
261	4432	4616	4517	21.65
262	4454	4638	4539	21.67
263	4477	4659	4560	21.69
264	4499	4680	4582	21.72
265	4521	4702	4604	21.74
266	4543	4723	4626	21.76
267	4565	4744	4647	21.78
268	4586	4765	4669	21.8
269	4608	4786	4691	21.83
270	4630	4807	4713	21.85
271	4652	4828	4735	21.87
272	4674	4849	4756	21.89
273	4695	4871	4778	21.91
274	4717	4892	4800	21.94
275	4738	4914	4822	21.96
276	4761	4935	4844	21.98
277	4784	4956	4866	22
278	4806	4978	4888	22.03
279	4829	5000	4910	22.05
280	4851	5022	4932	22.07
281	4873	5044	4954	22.09
282	4895	5066	4976	22.11
283	4917	5089	4999	22.14
284	4940	5111	5021	22.16
285	4962	5132	5043	22.18
286	4984	5154	5065	22.2
287	5007	5176	5087	22.23
288	5029	5198	5109	22.25
289	5051	5219	5132	22.27
290	5073	5241	5154	22.3
291	5095	5263	5176	22.32
292	5118	5286	5199	22.34
293	5140	5309	5221	22.36
294	5162	5331	5243	22.39
295	5184	5353	5266	22.41
296	5206	5374	5288	22.43
297	5229	5396	5310	22.45
298	5251	5418	5333	22.48
299	5274	5440	5355	22.5
300	5296	5462	5378	22.52
301	5319	5485	5400	22.55
302	5342	5508	5423	22.57
303	5365	5531	5446	22.59
304	5388	5555	5468	22.62
305	5410	5578	5491	22.64
306	5433	5601	5513	22.66
307	5456	5623	5536	22.69
308	5479	5645	5559	22.71
309	5501	5668	5581	22.73
310	5524	5690	5604	22.76
311	5547	5712	5627	22.78
312	5570	5734	5650	22.8
313	5593	5757	5673	22.83
314	5616	5779	5695	22.85
315	5639	5801	5718	22.87
316	5662	5823	5741	22.9
317	5685	5846	5764	22.92
318	5709	5869	5787	22.94
319	5732	5892	5810	22.97
320	5755	5914	5833	22.99
321	5778	5937	5856	23.01
322	5802	5960	5879	23.04
323	5825	5983	5902	23.06
324	5849	6006	5925	23.08
325	5872	6028	5948	23.11
326	5895	6051	5971	23.13
327	5919	6075	5994	23.16
328	5942	6098	6017	23.18
329	5966	6121	6041	23.2
330	5989	6144	6064	23.23
331	6012	6167	6087	23.25
332	6036	6190	6110	23.27
333	6059	6214	6134	23.3
334	6083	6237	6157	23.32
335	6106	6260	6180	23.35
336	6129	6284	6203	23.37
337	6152	6307	6227	23.39
338	6176	6330	6250	23.42
339	6199	6354	6274	23.44
340	6223	6376	6297	23.47
341	6246	6399	6321	23.49
342	6270	6422	6344	23.51
343	6293	6445	6368	23.54
344	6317	6468	6391	23.56
345	6340	6491	6415	23.58
346	6364	6515	6438	23.61
