depth	min95%	max95%	best	accrate
426	8343	8681	8505	23.85
427	8367	8704	8529	23.75
428	8392	8729	8553	23.65
429	8415	8753	8577	23.55
430	8437	8778	8600	23.45
431	8459	8804	8624	23.36
432	8482	8828	8647	23.27
433	8505	8852	8670	23.18
434	8531	8875	8693	23.09
435	8555	8899	8717	23
436	8578	8924	8740	22.91
437	8600	8949	8762	22.83
438	8623	8971	8785	22.74
439	8646	8994	8808	22.66
440	8669	9015	8831	22.58
441	8694	9036	8853	22.5
442	8716	9057	8876	22.43
443	8738	9082	8898	22.35
444	8761	9103	8921	22.28
445	8783	9125	8943	22.2
446	8806	9148	8965	22.13
447	8829	9170	8987	22.06
448	8852	9193	9009	22
449	8876	9214	9031	21.93
450	8898	9236	9053	21.87
451	8921	9256	9075	21.8
452	8945	9277	9097	21.74
453	8968	9299	9119	21.68
454	8992	9320	9140	21.62
455	9016	9339	9162	21.57
456	9040	9359	9183	21.51
457	9065	9379	9205	21.46
458	9091	9397	9226	21.41
459	9117	9415	9248	21.36
460	9143	9433	9269	21.31
461	9168	9452	9291	21.26
462	9193	9470	9312	21.21
463	9218	9486	9333	21.17
464	9244	9502	9354	21.13
465	9270	9521	9375	21.09
466	9295	9536	9396	21.05
467	9321	9552	9417	21.01
468	9349	9566	9438	20.97
469	9374	9582	9459	20.94
470	9398	9601	9480	20.91
471	9423	9620	9501	20.87
472	9447	9637	9522	20.84
473	9472	9655	9543	20.82
474	9495	9674	9564	20.79
475	9514	9690	9585	20.77
476	9531	9711	9605	20.77
477	9549	9734	9626	20.77
478	9563	9758	9647	20.78
479	9573	9781	9668	20.81
480	9583	9806	9688	20.84
481	9591	9831	9709	20.88
482	9600	9859	9730	20.94
483	9607	9887	9751	21
484	9613	9914	9772	21.07
485	9622	9942	9793	21.15
486	9631	9970	9814	21.25
487	9636	9996	9836	21.35
488	9644	10024	9857	21.46
489	9649	10053	9878	21.59
490	9653	10085	9900	21.72
491	9658	10115	9922	21.86
492	9666	10147	9944	22.02
493	9675	10179	9966	22.18
494	9685	10212	9988	22.35
495	9695	10245	10010	22.54
496	9703	10276	10033	22.73
497	9716	10309	10055	22.93
498	9728	10342	10078	23.14
499	9737	10373	10101	23.37
500	9747	10406	10125	23.6
501	9760	10439	10148	23.84
502	9774	10472	10172	24.1
503	9790	10504	10196	24.36
504	9807	10532	10221	24.63
505	9824	10560	10245	24.91
506	9844	10588	10270	25.21
507	9864	10616	10295	25.51
508	9884	10644	10321	25.82
509	9904	10675	10347	26.15
510	9926	10704	10373	26.48
511	9948	10733	10399	26.82
512	9970	10760	10426	27.17
513	9993	10786	10453	27.54
514	10017	10812	10481	27.91
515	10042	10839	10509	28.29
516	10069	10865	10537	28.69
517	10097	10891	10566	29.09
518	10127	10916	10595	29.5
519	10158	10939	10624	29.92
520	10199	10963	10654	30.36
521	10242	10986	10685	30.8
522	10280	11008	10716	31.25
523	10314	11030	10747	31.72
524	10362	11051	10779	32.19
525	10408	11071	10811	32.67
526	10451	11089	10843	33.16
527	10501	11105	10877	33.67
528	10551	11121	10910	34.18
529	10593	11138	10944	34.7
530	10638	11154	10979	35.23
531	10686	11167	11014	35.78
532	10733	11181	11050	36.33
533	10789	11195	11086	36.89
534	10845	11212	11123	37.47
535	10893	11235	11161	38.03
536	10942	11281	11199	38.52
537	10985	11342	11237	38.91
538	11031	11408	11276	39.2
539	11083	11486	11315	39.4
540	11135	11566	11355	39.5
541	11158	11647	11394	39.51
542	11185	11726	11434	39.42
543	11201	11805	11473	39.23
544	11208	11888	11513	38.95
545	11225	11965	11551	38.58
546	11235	12042	11590	38.1
547	11249	12113	11628	37.53
548	11262	12179	11666	36.87
549	11274	12248	11703	36.1
550	11288	12309	11739	35.27
551	11307	12366	11774	34.44
552	11328	12419	11808	33.66
553	11351	12467	11842	32.9
554	11377	12512	11875	32.18
555	11402	12553	11907	31.49
556	11428	12591	11939	30.84
557	11456	12625	11969	30.22
558	11486	12654	12000	29.63
559	11519	12681	12029	29.08
560	11553	12707	12058	28.56
561	11586	12728	12087	28.08
562	11621	12746	12115	27.63
563	11658	12759	12143	27.21
564	11696	12767	12170	26.83
565	11736	12773	12197	26.48
566	11778	12776	12223	26.17
567	11821	12781	12249	25.89
568	11866	12785	12275	25.65
569	11911	12787	12301	25.44
570	11959	12787	12326	25.26
571	12009	12786	12352	25.11
572	12061	12783	12377	25.01
573	12109	12779	12402	24.93
574	12156	12771	12427	24.89
