depth	min95%	max95%	best	accrate
243	3982	4189	4076	20.44
244	4003	4210	4096	20.47
245	4023	4230	4117	20.49
246	4044	4250	4137	20.52
247	4065	4270	4158	20.55
248	4086	4290	4178	20.57
249	4107	4311	4199	20.6
250	4127	4331	4219	20.63
251	4148	4351	4240	20.65
252	4168	4372	4261	20.68
253	4189	4392	4281	20.71
254	4209	4413	4302	20.74
255	4230	4434	4323	20.76
256	4250	4454	4343	20.79
257	4271	4474	4364	20.82
258	4292	4495	4385	20.84
259	4312	4515	4406	20.87
260	4333	4536	4427	20.9
261	4354	4556	4448	20.92
262	4374	4577	4469	20.95
263	4395	4598	4490	20.98
264	4416	4618	4511	21
265	4437	4639	4532	21.03
266	4457	4659	4553	21.06
267	4478	4680	4574	21.09
268	4500	4700	4595	21.11
269	4521	4721	4616	21.14
270	4542	4742	4637	21.17
271	4564	4763	4658	21.2
272	4585	4783	4679	21.22
273	4607	4804	4701	21.25
274	4628	4825	4722	21.28
275	4649	4846	4743	21.3
276	4671	4867	4764	21.33
277	4693	4888	4786	21.36
278	4715	4909	4807	21.39
279	4736	4930	4828	21.41
280	4758	4952	4850	21.44
281	4780	4974	4871	21.47
282	4802	4995	4893	21.5
283	4823	5017	4914	21.52
284	4845	5039	4936	21.55
285	4867	5060	4957	21.58
286	4888	5081	4979	21.61
287	4910	5103	5001	21.63
288	4932	5124	5022	21.66
289	4954	5145	5044	21.69
290	4976	5167	5066	21.72
291	4997	5188	5087	21.74
292	5020	5210	5109	21.77
293	5042	5231	5131	21.8
294	5064	5253	5153	21.83
295	5086	5274	5174	21.85
296	5108	5296	5196	21.88
297	5130	5317	5218	21.91
298	5152	5339	5240	21.94
299	5174	5361	5262	21.97
300	5196	5382	5284	21.99
301	5218	5404	5306	22.02
302	5240	5426	5328	22.05
303	5263	5447	5350	22.08
304	5284	5469	5372	22.1
305	5305	5490	5394	22.13
306	5327	5511	5416	22.16
307	5350	5533	5438	22.19
308	5372	5555	5461	22.22
309	5394	5577	5483	22.24
310	5417	5599	5505	22.27
311	5440	5621	5527	22.3
312	5462	5643	5550	22.33
313	5484	5666	5572	22.36
314	5507	5688	5594	22.39
315	5529	5710	5617	22.41
316	5553	5732	5639	22.44
317	5576	5755	5662	22.47
318	5599	5777	5684	22.5
319	5621	5801	5707	22.53
320	5644	5823	5729	22.55
321	5666	5846	5752	22.58
322	5688	5868	5774	22.61
323	5710	5890	5797	22.64
324	5733	5913	5820	22.67
325	5755	5935	5842	22.7
326	5778	5958	5865	22.72
327	5800	5980	5888	22.75
328	5823	6002	5910	22.78
329	5846	6025	5933	22.81
330	5869	6047	5956	22.84
331	5892	6070	5979	22.87
332	5915	6092	6002	22.89
333	5938	6115	6025	22.92
334	5961	6138	6047	22.95
335	5984	6161	6070	22.98
336	6007	6183	6093	23.01
337	6031	6206	6116	23.04
338	6054	6229	6139	23.07
339	6077	6252	6163	23.09
340	6100	6275	6186	23.12
341	6123	6299	6209	23.15
342	6146	6322	6232	23.18
343	6169	6344	6255	23.21
344	6192	6367	6278	23.24
345	6215	6390	6302	23.27
346	6238	6412	6325	23.3
347	6261	6435	6348	23.32
348	6285	6458	6371	23.35
349	6308	6482	6395	23.38
350	6331	6505	6418	23.41
351	6355	6529	6442	23.44
352	6378	6553	6465	23.47
353	6402	6577	6488	23.5
354	6426	6600	6512	23.53
355	6450	6624	6535	23.56
356	6474	6647	6559	23.58
357	6498	6670	6583	23.61
358	6522	6695	6606	23.64
359	6545	6718	6630	23.67
360	6568	6741	6654	23.7
361	6592	6764	6677	23.73
362	6615	6786	6701	23.76
363	6639	6810	6725	23.79
364	6662	6832	6749	23.82
365	6686	6856	6772	23.85
366	6709	6881	6796	23.88
367	6733	6905	6820	23.9
368	6756	6929	6844	23.93
369	6780	6953	6868	23.96
370	6804	6978	6892	23.99
371	6828	7001	6916	24.02
372	6852	7026	6940	24.05
373	6876	7051	6964	24.08
374	6900	7076	6988	24.11
375	6924	7101	7012	24.14
