depth	min95%	max95%	best	accrate
216	3450	3740	3587	21.48
217	3472	3761	3608	21.48
218	3494	3783	3629	21.48
219	3516	3804	3651	21.48
220	3538	3825	3672	21.48
221	3558	3846	3694	21.48
222	3579	3867	3715	21.48
223	3601	3888	3737	21.48
224	3622	3909	3758	21.48
225	3644	3931	3780	21.48
226	3665	3952	3801	21.48
227	3685	3974	3823	21.48
228	3706	3995	3844	21.48
229	3728	4016	3866	21.48
230	3748	4038	3887	21.48
231	3769	4059	3909	21.48
232	3790	4082	3930	21.48
233	3811	4103	3952	21.48
234	3830	4124	3973	21.48
235	3851	4146	3995	21.48
236	3872	4167	4016	21.48
237	3892	4188	4038	21.48
238	3913	4210	4059	21.48
239	3933	4232	4081	21.48
240	3954	4253	4102	21.48
241	3974	4275	4124	21.48
242	3994	4296	4145	21.48
243	4013	4318	4167	21.48
244	4033	4339	4188	21.48
245	4053	4361	4210	21.48
246	4074	4383	4231	21.48
247	4094	4404	4252	21.48
248	4115	4426	4274	21.48
249	4135	4449	4295	21.48
250	4155	4472	4317	21.48
251	4175	4495	4338	21.48
252	4194	4517	4360	21.48
253	4214	4539	4381	21.48
254	4234	4562	4403	21.48
255	4254	4585	4424	21.48
256	4273	4607	4446	21.48
257	4294	4629	4467	21.48
258	4314	4652	4489	21.48
259	4334	4675	4510	21.48
260	4354	4698	4532	21.48
261	4373	4721	4553	21.48
262	4393	4745	4575	21.48
263	4412	4767	4596	21.48
264	4432	4790	4618	21.48
265	4451	4814	4639	19.75
266	4473	4831	4659	19.75
267	4496	4849	4679	19.75
268	4519	4868	4698	19.75
269	4541	4885	4718	19.75
270	4562	4903	4738	19.75
271	4585	4922	4758	19.75
272	4608	4941	4777	19.75
273	4629	4960	4797	19.75
274	4650	4978	4817	19.75
275	4673	4995	4837	19.75
276	4695	5012	4856	19.75
277	4717	5030	4876	19.75
278	4737	5049	4896	19.75
279	4758	5068	4916	19.75
280	4779	5086	4935	19.75
281	4801	5104	4955	19.75
282	4823	5123	4975	19.75
283	4844	5141	4995	19.75
284	4866	5159	5014	19.75
285	4887	5178	5034	19.75
286	4909	5196	5054	19.75
287	4931	5214	5074	19.75
288	4953	5233	5093	19.75
289	4974	5252	5113	19.75
290	4995	5272	5133	19.75
291	5015	5292	5153	19.75
292	5037	5311	5172	19.75
293	5058	5331	5192	19.75
294	5079	5349	5212	19.75
295	5100	5368	5232	19.75
296	5121	5387	5251	19.75
297	5140	5407	5271	19.75
298	5161	5426	5291	19.75
299	5182	5445	5311	19.75
300	5203	5464	5330	19.75
301	5223	5483	5350	19.75
302	5243	5502	5370	19.75
303	5263	5522	5390	19.75
304	5284	5541	5409	19.75
305	5303	5562	5429	19.75
306	5322	5582	5449	19.75
307	5342	5602	5469	19.75
308	5362	5621	5488	19.75
309	5383	5641	5508	19.75
310	5404	5660	5528	19.75
311	5425	5680	5548	19.75
312	5445	5700	5567	19.75
313	5466	5719	5587	19.75
314	5485	5739	5607	19.75
315	5504	5760	5627	19.75
316	5524	5781	5646	19.75
317	5544	5800	5666	19.75
318	5564	5820	5686	19.75
319	5583	5841	5706	19.75
320	5604	5861	5725	19.75
321	5625	5880	5745	19.75
322	5645	5901	5765	19.75
323	5665	5921	5785	19.75
324	5683	5943	5804	19.75
325	5704	5964	5824	19.75
326	5723	5985	5844	19.75
327	5741	6005	5864	19.75
328	5761	6027	5883	19.75
329	5779	6047	5903	19.75
330	5799	6071	5923	19.75
331	5820	6093	5943	19.75
332	5839	6114	5962	19.75
333	5858	6136	5982	19.75
334	5876	6157	6002	19.75
335	5894	6179	6022	19.75
336	5911	6202	6041	28.26
337	5941	6227	6070	28.26
338	5971	6253	6098	28.26
339	6000	6278	6126	28.26
340	6030	6304	6154	28.26
341	6060	6331	6183	28.26
342	6090	6359	6211	28.26
343	6120	6386	6239	28.26
344	6150	6412	6267	28.26
345	6179	6438	6296	28.26
346	6209	6463	6324	28.26
347	6238	6489	6352	28.26
348	6268	6515	6381	28.26
349	6297	6543	6409	28.26
350	6326	6570	6437	28.26
351	6354	6598	6465	28.26
352	6383	6624	6494	28.26
353	6413	6651	6522	28.26
354	6440	6679	6550	28.26
355	6468	6707	6578	28.26
356	6495	6735	6607	28.26
357	6525	6764	6635	28.26
358	6554	6791	6663	28.26
359	6583	6820	6691	28.26
360	6611	6849	6720	28.26
361	6639	6876	6748	28.26
362	6667	6904	6776	28.26
363	6696	6932	6804	28.26
364	6724	6959	6833	28.26
365	6752	6988	6861	28.26
366	6779	7016	6889	28.26
367	6808	7044	6918	28.26
368	6836	7073	6946	28.26
369	6864	7100	6974	28.26
370	6894	7127	7002	28.26
371	6922	7155	7031	28.26
372	6951	7183	7059	28.26
373	6979	7211	7087	28.26
374	7007	7239	7115	28.26
375	7037	7268	7144	28.26
376	7064	7297	7172	28.26
377	7090	7325	7200	28.26
378	7116	7355	7228	28.26
379	7143	7384	7257	28.26
380	7171	7413	7285	28.26
381	7198	7443	7313	28.26
382	7225	7471	7342	28.26
383	7252	7501	7370	28.26
384	7279	7531	7398	28.26
385	7306	7561	7426	28.26
386	7334	7589	7455	28.26
387	7362	7619	7483	28.26
388	7388	7649	7511	28.26
389	7415	7677	7539	28.26
390	7442	7707	7568	28.26
391	7469	7737	7596	28.26
392	7496	7767	7624	28.26
393	7523	7797	7652	28.26
394	7550	7826	7681	28.26
395	7578	7856	7709	28.26
396	7604	7887	7737	28.26
397	7629	7919	7765	23.36
398	7655	7940	7789	23.36
399	7680	7961	7812	23.36
400	7705	7984	7836	23.36
401	7730	8005	7859	23.36
402	7755	8026	7882	23.36
403	7780	8047	7906	23.36
404	7805	8068	7929	23.36
405	7830	8089	7952	23.36
406	7856	8111	7976	23.36
407	7881	8132	7999	23.36
408	7906	8153	8022	23.36
409	7931	8174	8046	23.36
410	7956	8195	8069	23.36
411	7982	8217	8093	23.36
412	8007	8238	8116	23.36
413	8032	8260	8139	23.36
414	8057	8281	8163	23.36
415	8082	8302	8186	23.36
416	8106	8324	8209	23.36
417	8131	8346	8233	23.36
418	8156	8367	8256	23.36
419	8181	8389	8279	23.36
420	8206	8410	8303	23.36
421	8231	8432	8326	23.36
422	8256	8453	8350	23.36
423	8281	8476	8373	23.36
424	8306	8498	8396	23.36
425	8331	8520	8420	23.36
426	8356	8542	8443	23.36
427	8380	8565	8466	23.36
428	8405	8587	8490	23.36
429	8430	8609	8513	23.36
430	8455	8630	8536	23.36
431	8480	8652	8560	23.36
432	8505	8675	8583	23.36
433	8529	8697	8607	23.36
434	8553	8719	8630	23.36
435	8578	8742	8653	23.36
436	8601	8764	8677	23.36
437	8626	8787	8700	23.36
438	8651	8810	8723	23.36
439	8676	8833	8747	23.36
440	8700	8856	8770	23.36
441	8725	8879	8793	23.36
442	8749	8902	8817	23.36
443	8773	8926	8840	23.36
444	8797	8950	8864	23.36
445	8821	8973	8887	23.36
446	8846	8997	8910	23.36
447	8870	9020	8934	23.36
448	8894	9043	8957	23.36
449	8917	9067	8980	23.36
450	8941	9091	9004	23.36
451	8964	9115	9027	23.36
452	8988	9138	9050	23.36
453	9011	9162	9074	23.36
454	9035	9187	9097	23.36
455	9058	9210	9121	23.36
456	9081	9235	9144	23.36
457	9105	9259	9167	23.36
458	9128	9283	9191	23.36
459	9151	9307	9214	23.36
460	9175	9331	9237	23.36
461	9198	9355	9261	23.36
462	9221	9380	9284	23.36
463	9244	9404	9307	23.36
464	9266	9429	9331	23.36
465	9290	9453	9354	23.36
466	9312	9478	9378	23.36
467	9335	9502	9401	23.36
468	9358	9527	9424	23.36
469	9380	9551	9448	23.36
470	9402	9576	9471	23.36
471	9426	9601	9494	23.36
472	9448	9627	9518	23.36
473	9470	9651	9541	23.36
474	9493	9675	9564	26.43
475	9520	9700	9591	26.43
476	9547	9725	9617	26.43
477	9575	9750	9644	26.43
478	9603	9775	9670	26.43
479	9631	9800	9697	26.43
480	9658	9825	9723	26.43
481	9685	9850	9749	26.43
482	9712	9875	9776	26.43
483	9738	9899	9802	26.43
484	9764	9924	9829	26.43
485	9790	9949	9855	26.43
486	9816	9974	9882	26.43
487	9840	9998	9908	26.43
488	9867	10023	9934	26.43
489	9894	10049	9961	26.43
490	9921	10073	9987	26.43
491	9949	10099	10014	26.43
492	9974	10124	10040	26.43
493	9996	10149	10067	26.43
494	10019	10174	10093	26.43
495	10045	10199	10120	26.43
496	10071	10224	10146	26.43
497	10098	10248	10172	26.43
498	10120	10273	10199	26.43
499	10141	10298	10225	26.43
500	10162	10323	10252	26.43
501	10183	10348	10278	26.43
502	10204	10373	10305	26.43
503	10225	10398	10331	26.43
504	10246	10422	10357	26.43
505	10267	10447	10384	26.43
506	10289	10472	10410	26.43
507	10310	10498	10437	26.43
508	10331	10522	10463	26.43
509	10352	10547	10490	26.43
510	10373	10571	10516	26.43
511	10396	10597	10542	26.43
512	10419	10622	10569	26.43
513	10442	10647	10595	26.43
514	10465	10672	10622	26.43
515	10487	10697	10648	26.43
516	10509	10723	10675	26.43
517	10530	10748	10701	26.43
518	10551	10773	10728	26.43
519	10573	10799	10754	26.43
520	10594	10825	10780	26.43
521	10615	10852	10807	26.43
522	10637	10878	10833	26.43
523	10658	10906	10860	26.43
524	10680	10933	10886	26.43
525	10701	10959	10913	26.43
526	10723	10986	10939	26.43
527	10744	11013	10965	26.43
528	10767	11041	10992	26.43
529	10790	11067	11018	26.43
530	10813	11095	11045	26.43
531	10836	11122	11071	26.43
532	10860	11150	11098	26.43
533	10883	11176	11124	26.43
534	10906	11202	11150	26.43
535	10929	11230	11177	36.97
536	10989	11278	11214	36.97
537	11049	11348	11251	36.97
538	11116	11421	11288	36.97
539	11169	11498	11325	36.97
540	11190	11568	11362	36.97
541	11207	11640	11399	36.97
542	11220	11716	11436	36.97
543	11228	11795	11473	36.97
544	11236	11874	11510	36.97
545	11245	11954	11547	36.97
546	11253	12031	11584	36.97
547	11259	12110	11621	36.97
548	11268	12187	11658	36.97
549	11274	12263	11694	36.97
550	11280	12339	11731	27.74
551	11322	12349	11759	27.74
552	11365	12358	11787	27.74
553	11405	12367	11815	27.74
554	11445	12373	11842	27.74
555	11488	12380	11870	27.74
556	11531	12387	11898	27.74
557	11569	12394	11926	27.74
558	11610	12405	11953	27.74
559	11652	12416	11981	27.74
560	11691	12424	12009	27.74
561	11731	12434	12037	27.74
562	11771	12444	12064	27.74
563	11811	12454	12092	27.74
564	11853	12463	12120	27.74
565	11894	12471	12148	27.74
566	11934	12482	12175	27.74
567	11974	12494	12203	27.74
568	12016	12505	12231	27.74
569	12056	12515	12259	27.74
570	12096	12525	12286	27.74
571	12136	12536	12314	27.74
572	12176	12548	12342	27.74
573	12215	12558	12370	27.74
574	12252	12569	12397	27.74
575	12288	12582	12425	27.74
576	12326	12594	12453	27.74
577	12365	12606	12480	27.74
578	12399	12618	12508	27.74
579	12429	12630	12536	27.74
580	12462	12643	12564	27.74
581	12497	12663	12591	27.74
582	12526	12684	12619	27.74
583	12554	12707	12647	27.74
584	12581	12732	12675	41.73
585	12624	12775	12716	41.73
586	12665	12818	12758	41.73
587	12706	12864	12800	41.73
588	12746	12909	12842	41.73
589	12786	12956	12883	41.73
590	12819	13005	12925	41.73
591	12855	13052	12967	41.73
592	12890	13099	13009	41.73
593	12930	13147	13050	41.73
594	12964	13194	13092	41.73
595	12996	13242	13134	41.73
596	13025	13291	13175	41.73
597	13058	13341	13217	41.73
598	13089	13390	13259	41.73
599	13124	13440	13301	41.73
600	13158	13489	13342	41.73
601	13187	13540	13384	41.73
602	13218	13591	13426	41.73
603	13248	13642	13468	41.73
604	13280	13692	13509	41.73
605	13313	13744	13551	41.73
606	13345	13795	13593	41.73
607	13380	13847	13635	41.73
608	13412	13898	13676	41.73
609	13443	13949	13718	41.73
610	13476	13999	13760	41.73
611	13506	14048	13801	41.73
612	13539	14097	13843	41.73
613	13569	14147	13885	41.73
614	13600	14199	13927	41.73
615	13630	14251	13968	41.73
616	13660	14304	14010	41.73
617	13691	14356	14052	41.73
618	13721	14408	14094	41.73
619	13752	14460	14135	41.73
620	13783	14513	14177	41.73
621	13814	14564	14219	41.73
622	13844	14615	14261	41.73
623	13874	14666	14302	41.73
624	13905	14718	14344	41.73
625	13935	14768	14386	41.73
626	13965	14819	14427	41.73
627	13995	14869	14469	41.73
628	14026	14919	14511	41.73
629	14057	14969	14553	41.73
630	14087	15019	14594	41.73
631	14118	15069	14636	41.73
632	14148	15119	14678	41.73
633	14179	15169	14720	41.73
634	14209	15219	14761	41.73
635	14241	15270	14803	NA
