"","Amaranthaceae","Artemisia","Asteraceae","Broussasia (flat-lobed)","Broussasia (round-lobed)","Chamaesyce","Cheirodendron","Cibotium","Coprosma","Cyrtandra","Dodonaea","Euphorbia-type","Freycinetia","Gleichenia","Gouania","Gunnera","Hedyotis","Ilex","Isodendrion","Kadua","Leptecophylla","Lycium","Lycopodiella cernua","Melicope","Myrsine","Myrtaceae","Nestegis","Pandanus","Poaceae","Polypodium pellucidum","Polyscias","Pritchardia","Pteris","Rubus","Sesbania","Sida","Solanum","Taraxacum","Unknown","Urticaceae","Xylosma","cf. Nothocestrum"
"11",4.3343653250774,0.619195046439629,0,0,1.54798761609907,2.1671826625387,0.928792569659443,4.02476780185759,0,0,0,0.619195046439629,0,2.47678018575851,0.619195046439629,2.1671826625387,0,0.619195046439629,0,0,0,0.619195046439629,0,0.619195046439629,9.90712074303406,0.619195046439629,0,0.619195046439629,1.54798761609907,1.85758513931889,0,0,0,0,2.47678018575851,0.619195046439629,0,0,19.8142414860681,0,2.47678018575851,0
"12",1.9047619047619,0,0.714285714285714,0.238095238095238,1.66666666666667,0,2.14285714285714,6.90476190476191,0.238095238095238,0.476190476190476,0,0.714285714285714,0,3.57142857142857,0,0,0,0.476190476190476,0,0,0.714285714285714,0.238095238095238,0.476190476190476,0,11.1904761904762,0.238095238095238,0,0,0.238095238095238,0.952380952380952,0,0.714285714285714,0.952380952380952,0,0,0.476190476190476,0,0.238095238095238,18.0952380952381,0,0.238095238095238,3.57142857142857
"13",2.07792207792208,1.55844155844156,0.779220779220779,0,1.55844155844156,0,2.85714285714286,5.45454545454545,0,0.779220779220779,0.519480519480519,0.25974025974026,0,5.45454545454545,0,0.25974025974026,0,0,0,0,0,1.2987012987013,0.519480519480519,0.519480519480519,10.6493506493506,0.25974025974026,0,1.55844155844156,1.03896103896104,0.25974025974026,0,0,2.5974025974026,0,0,0,0,1.55844155844156,17.9220779220779,0,0,0
"14",1.51843817787419,0.433839479392625,0.650759219088937,2.16919739696312,0,0.216919739696312,2.60303687635575,10.1952277657267,0,4.98915401301518,0.216919739696312,1.51843817787419,0,3.03687635574837,0,0.216919739696312,0.216919739696312,0.650759219088937,0,0.650759219088937,0,0.216919739696312,0,0,12.1475054229935,0.433839479392625,0,0.216919739696312,0.433839479392625,0.650759219088937,0,0.433839479392625,0.216919739696312,0,0,0,0,0.216919739696312,14.7505422993492,0,0,0
"15",1.84210526315789,0,0.789473684210526,2.36842105263158,0,0.263157894736842,3.42105263157895,4.47368421052632,0.263157894736842,2.36842105263158,0.526315789473684,0,0,3.15789473684211,0.263157894736842,0,0,0.526315789473684,0,0,0,0.789473684210526,0,0.263157894736842,8.94736842105263,0,0,0.263157894736842,0.263157894736842,0.789473684210526,0,0.789473684210526,0.263157894736842,0,0,0,0,0,18.6842105263158,0,0.263157894736842,0.789473684210526
"16",4.12844036697248,0,1.14678899082569,1.37614678899083,3.21100917431193,0,4.12844036697248,4.12844036697248,0,3.89908256880734,0.229357798165138,0.229357798165138,0,1.8348623853211,0,0,0.229357798165138,1.14678899082569,0.688073394495413,0.458715596330275,0,0.458715596330275,0,0,10.5504587155963,0.458715596330275,0,0.229357798165138,0.229357798165138,1.60550458715596,0.229357798165138,0.458715596330275,0.229357798165138,0,0,0.688073394495413,0,0.229357798165138,18.348623853211,0,0.458715596330275,1.37614678899083
"17",26.5217391304348,0,4.78260869565217,0,0,0.434782608695652,1.73913043478261,4.34782608695652,0,0,0,0.869565217391304,0,0,0,0,0,2.60869565217391,0,0,0,0,0,0,2.17391304347826,7.82608695652174,0,6.95652173913043,10.4347826086957,2.17391304347826,0,1.30434782608696,0,2.60869565217391,0,0,0,1.73913043478261,23.0434782608696,0,0,0
"18",26.2295081967213,0,2.18579234972678,0.273224043715847,0,0.546448087431694,0.273224043715847,2.45901639344262,0.273224043715847,1.63934426229508,0.546448087431694,0,0,3.00546448087432,0,0,0.273224043715847,0,0,0,0,0,0.546448087431694,0,2.18579234972678,0,0,0,5.46448087431694,1.63934426229508,0,0.546448087431694,0.273224043715847,0,0,0.273224043715847,0,0,5.46448087431694,0.273224043715847,0,0
"19",15.3846153846154,0,1.80995475113122,0.678733031674208,0,0,2.26244343891403,8.82352941176471,0.226244343891403,1.13122171945701,0.678733031674208,0.226244343891403,0,2.26244343891403,0,0,0,0.452488687782805,0,0.226244343891403,0,0,0.226244343891403,0,0.904977375565611,0,0,0,1.58371040723982,1.13122171945701,0,0.226244343891403,0.678733031674208,0,0,0.452488687782805,0,0.452488687782805,23.0769230769231,0,0.452488687782805,0.226244343891403
"20",19.8369565217391,0,1.08695652173913,0.543478260869565,1.08695652173913,0.271739130434783,1.35869565217391,2.17391304347826,0.271739130434783,1.6304347826087,1.90217391304348,0,0,1.6304347826087,0,0,1.08695652173913,0.271739130434783,0,0.543478260869565,0.271739130434783,0.543478260869565,0,0,1.08695652173913,0,0,0,8.96739130434783,0.815217391304348,0,0.815217391304348,0,0,0,0,0,0,16.0326086956522,0,0.271739130434783,0
"21",8.2010582010582,1.85185185185185,0.793650793650794,0,0,0,0.264550264550265,2.38095238095238,0.264550264550265,0.264550264550265,0.529100529100529,0.264550264550265,0.264550264550265,1.32275132275132,0,0,0,0,0,0,0.264550264550265,0,0,0,0.529100529100529,1.05820105820106,0.793650793650794,1.85185185185185,2.91005291005291,2.64550264550265,0,0,3.7037037037037,0,0,0,0,0,23.015873015873,0,0.793650793650794,0
"22",47.752808988764,1.68539325842697,1.68539325842697,0,0,0,0.561797752808989,1.12359550561798,0.561797752808989,0,1.12359550561798,0,0,2.24719101123596,0,0,0.561797752808989,0,0,0,0.561797752808989,0,0,0.561797752808989,0.561797752808989,0,0,0.561797752808989,16.8539325842697,1.68539325842697,0,0,0,0,0,1.12359550561798,0,0.561797752808989,20.2247191011236,0,0,0
"23",26.1538461538462,0,1.0989010989011,0.21978021978022,0,0,0.43956043956044,2.1978021978022,0,0,0.21978021978022,0,0,0.21978021978022,0.879120879120879,0,0.659340659340659,0,0,0,0.659340659340659,0,0,0,0.879120879120879,0,0,0,2.85714285714286,1.0989010989011,0,0,1.53846153846154,0,0,0.43956043956044,0,0,10.1098901098901,0,0,0
"24",29.1457286432161,0,2.01005025125628,0.251256281407035,0,0.251256281407035,0.251256281407035,1.75879396984925,0.251256281407035,0,0,0,0,2.26130653266332,0,0,1.00502512562814,0,0,0.50251256281407,0.251256281407035,0,0,0,0.251256281407035,0,0,0.753768844221105,5.52763819095477,0,0,0.753768844221105,0.50251256281407,0,0,1.00502512562814,0,0,7.28643216080402,0,0,0
"25",31.8777292576419,0,1.09170305676856,0,0,0.655021834061135,0.218340611353712,1.52838427947598,0,0,0.436681222707424,0,0,1.09170305676856,0,0,0.436681222707424,0,0,0.436681222707424,0,0,0.218340611353712,0,1.09170305676856,0,0,0,3.27510917030568,0.436681222707424,0,0.655021834061135,0.655021834061135,0,0,0.218340611353712,0,0,8.07860262008734,0,0,0
"26",43.8805970149254,0.597014925373134,0.895522388059702,0.298507462686567,0,0.597014925373134,0.298507462686567,0.895522388059702,0,0.298507462686567,0.298507462686567,0,0,0,0,0,0.597014925373134,0,0,0,0,0,0,0,0,0,0,0,6.86567164179105,0,0,0.298507462686567,0.298507462686567,0,0,0.298507462686567,0,0,7.16417910447761,0,0,0
"27",39.4366197183099,0,1.17370892018779,0,0,0,0,0.469483568075117,0,0.704225352112676,0.469483568075117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234741784037559,0,0,0,5.39906103286385,0.704225352112676,0,0,0,0,0,0.938967136150235,0,0,5.16431924882629,0,0,0
"28",35.2272727272727,0,0,0.284090909090909,0,0,0,2.27272727272727,0.852272727272727,0,0.568181818181818,0,0,1.13636363636364,0,0,0.284090909090909,0,0,0,0,0,0,0,0,0.568181818181818,0,0,4.26136363636364,1.13636363636364,0,0.852272727272727,0,0,0,0,0,0,9.09090909090909,0,0,0
"29",27.7777777777778,0.264550264550265,1.32275132275132,0,0,0.529100529100529,0.529100529100529,2.11640211640212,0,0,0.264550264550265,0,0,0.529100529100529,0,0,0.793650793650794,0,0,0,0.264550264550265,0,0.264550264550265,0,0.529100529100529,0,0,0.264550264550265,2.64550264550265,0.793650793650794,0,0,0,0,0,0.264550264550265,0,0,20.3703703703704,0,0,0
"30",17.7514792899408,2.36686390532544,0.591715976331361,0,0.29585798816568,0.29585798816568,0.887573964497041,2.9585798816568,0.591715976331361,0.591715976331361,2.36686390532544,0,0,0,0,0,0,0.591715976331361,0,0,0,0,0,0,3.25443786982249,0,0,0,5.91715976331361,0.29585798816568,0,2.07100591715976,0.29585798816568,0,0,0.29585798816568,0.29585798816568,0,17.1597633136095,0,0,0
"31",6.93877551020408,3.26530612244898,0.408163265306122,0,0,0,0.408163265306122,3.26530612244898,0,0,22.0408163265306,0,0,0,0.408163265306122,0,0,0.816326530612245,0,0.408163265306122,0,0,0,0,0.816326530612245,0,0,0,23.265306122449,0.816326530612245,0,5.30612244897959,0.408163265306122,0,0,0,0,0,13.469387755102,0,0,0
"32",6.5843621399177,2.46913580246914,0.823045267489712,0,0,0.411522633744856,6.17283950617284,17.6954732510288,0.411522633744856,0.411522633744856,3.7037037037037,0,0,0,0,0,0,1.23456790123457,0,0,0.411522633744856,0,0,0,0.411522633744856,0.411522633744856,0,0,2.46913580246914,0.823045267489712,0,0.823045267489712,3.7037037037037,0,0,0.411522633744856,1.64609053497942,0,44.8559670781893,0,0,0
"33",3.07692307692308,0,4.61538461538462,0,0,0,0,10.7692307692308,0,3.07692307692308,0,0,3.07692307692308,0,0,0,0,0,0,0,1.53846153846154,0,0,0,6.15384615384615,3.07692307692308,1.53846153846154,0,1.53846153846154,7.69230769230769,0,3.07692307692308,4.61538461538462,0,0,0,0,0,46.1538461538462,0,0,0
"34",1.43540669856459,0,0.239234449760766,0,0.478468899521531,0,0,8.85167464114833,0.239234449760766,0.478468899521531,1.19617224880383,0,0,0,0.239234449760766,0,0,0.478468899521531,0,0,0.239234449760766,0,0,0,0.478468899521531,1.91387559808612,0.239234449760766,0,1.19617224880383,2.15311004784689,0,0.239234449760766,2.87081339712919,0,0,0,0,0,41.866028708134,0,0.956937799043062,0
