depth	min95%	max95%	best	accrate
214	4062	4345	4216	20.57
215	4083	4365	4236	20.57
216	4104	4385	4257	20.57
217	4125	4405	4277	20.57
218	4146	4425	4298	20.57
219	4167	4445	4318	20.57
220	4188	4465	4339	20.57
221	4209	4486	4360	20.57
222	4231	4506	4380	20.57
223	4252	4526	4401	20.57
224	4273	4547	4421	20.57
225	4294	4567	4442	20.57
226	4315	4587	4462	20.57
227	4336	4607	4483	20.57
228	4357	4628	4504	20.57
229	4378	4648	4524	20.57
230	4399	4668	4545	20.57
231	4420	4688	4565	20.57
232	4441	4709	4586	20.57
233	4462	4729	4606	20.57
234	4483	4749	4627	20.57
235	4504	4769	4648	20.57
236	4525	4790	4668	20.57
237	4546	4810	4689	20.57
238	4567	4830	4709	20.57
239	4588	4850	4730	20.57
240	4609	4870	4750	20.57
241	4630	4891	4771	20.57
242	4652	4911	4792	20.57
243	4673	4932	4812	20.57
244	4694	4952	4833	20.57
245	4715	4973	4853	20.57
246	4736	4993	4874	20.57
247	4757	5013	4894	20.57
248	4778	5034	4915	20.57
249	4799	5054	4936	20.57
250	4820	5075	4956	20.57
251	4841	5095	4977	20.57
252	4862	5115	4997	20.57
253	4883	5136	5018	20.57
254	4904	5156	5038	20.57
255	4925	5177	5059	20.57
256	4946	5197	5080	20.57
257	4967	5217	5100	20.57
258	4988	5238	5121	20.57
259	5009	5258	5141	20.57
260	5030	5278	5162	20.57
261	5051	5299	5182	20.57
262	5072	5319	5203	20.57
263	5093	5339	5223	20.57
264	5114	5360	5244	20.57
265	5135	5380	5265	20.57
266	5156	5401	5285	20.57
267	5177	5421	5306	20.57
268	5199	5442	5326	20.57
269	5220	5462	5347	20.57
270	5241	5483	5367	20.57
271	5262	5503	5388	20.57
272	5283	5524	5409	20.57
273	5304	5544	5429	20.57
274	5325	5564	5450	20.57
275	5346	5585	5470	20.57
276	5367	5605	5491	20.57
277	5388	5625	5511	20.57
278	5409	5646	5532	20.57
279	5430	5666	5553	20.57
280	5452	5686	5573	20.57
281	5473	5706	5594	20.57
282	5494	5727	5614	20.57
283	5515	5747	5635	20.57
284	5536	5767	5655	20.57
285	5557	5788	5676	20.57
286	5578	5808	5697	20.57
287	5599	5828	5717	20.57
288	5620	5848	5738	20.57
289	5641	5869	5758	20.57
290	5662	5889	5779	20.57
291	5683	5909	5799	20.57
292	5704	5929	5820	20.57
293	5726	5950	5841	20.57
294	5746	5971	5861	20.57
295	5767	5991	5882	20.57
296	5788	6012	5902	20.57
297	5809	6033	5923	20.57
298	5830	6054	5943	20.57
299	5851	6074	5964	20.57
300	5872	6095	5984	20.57
301	5893	6115	6005	20.57
302	5914	6136	6026	20.57
303	5935	6156	6046	20.57
304	5957	6177	6067	20.57
305	5978	6197	6087	20.57
306	5999	6218	6108	20.57
307	6020	6238	6128	20.57
308	6041	6258	6149	20.57
309	6062	6279	6170	20.57
310	6083	6299	6190	20.57
311	6104	6319	6211	20.57
312	6125	6340	6231	20.57
313	6146	6360	6252	20.57
314	6167	6380	6272	20.57
315	6189	6401	6293	20.57
316	6210	6421	6314	20.57
317	6231	6441	6334	20.57
318	6252	6462	6355	20.57
319	6273	6482	6375	20.57
320	6294	6502	6396	20.57
321	6315	6523	6416	20.57
322	6336	6543	6437	20.57
323	6357	6563	6458	20.57
324	6378	6584	6478	20.57
325	6399	6604	6499	20.57
326	6421	6624	6519	20.57
327	6442	6645	6540	20.57
328	6463	6665	6560	20.57
329	6484	6685	6581	20.57
330	6505	6705	6602	20.57
331	6526	6726	6622	20.57
332	6547	6746	6643	20.57
333	6568	6766	6663	20.57
334	6589	6787	6684	20.57
335	6610	6807	6704	20.57
336	6631	6827	6725	20.57
337	6653	6848	6746	20.57
338	6674	6868	6766	20.57
339	6695	6888	6787	20.57
340	6716	6909	6807	20.57
341	6737	6929	6828	20.57
342	6757	6949	6848	20.57
343	6778	6970	6869	20.57
344	6799	6990	6889	20.57
345	6820	7010	6910	20.57
346	6841	7031	6931	20.57
347	6862	7051	6951	20.57
348	6883	7072	6972	20.57
349	6904	7092	6992	20.57
350	6925	7113	7013	20.57
351	6946	7133	7033	20.57
352	6967	7153	7054	20.57
353	6988	7174	7075	20.57
354	7008	7194	7095	20.57
355	7029	7215	7116	20.57
356	7050	7235	7136	20.57
357	7071	7256	7157	20.57
358	7092	7276	7177	20.57
359	7113	7297	7198	20.57
360	7135	7317	7219	20.57
361	7156	7338	7239	20.57
362	7177	7359	7260	20.57
363	7198	7379	7280	20.57
364	7219	7400	7301	20.57
365	7240	7420	7321	20.57
366	7261	7441	7342	20.57
367	7282	7462	7363	20.57
368	7303	7482	7383	20.57
369	7324	7503	7404	20.57
370	7345	7523	7424	20.57
371	7366	7544	7445	20.57
372	7386	7565	7465	20.57
373	7407	7585	7486	20.57
374	7428	7606	7507	20.57
375	7449	7626	7527	20.57
376	7470	7647	7548	20.57
377	7491	7667	7568	20.57
378	7512	7688	7589	20.57
379	7532	7708	7609	20.57
380	7553	7729	7630	20.57
381	7574	7749	7650	20.57
382	7595	7770	7671	20.57
383	7616	7790	7692	20.57
384	7637	7811	7712	20.57
385	7658	7832	7733	20.57
386	7679	7852	7753	20.57
387	7700	7873	7774	20.57
388	7721	7894	7794	20.57
389	7741	7914	7815	20.57
390	7762	7935	7836	20.57
391	7783	7955	7856	20.57
392	7804	7976	7877	20.57
393	7824	7997	7897	20.57
394	7845	8017	7918	20.57
395	7866	8038	7938	20.57
396	7887	8058	7959	20.57
397	7908	8079	7980	20.57
398	7929	8099	8000	20.57
399	7950	8120	8021	20.57
400	7971	8141	8041	20.57
401	7991	8161	8062	20.57
402	8012	8182	8082	20.57
403	8033	8203	8103	20.57
404	8054	8223	8124	20.57
405	8075	8244	8144	20.57
406	8095	8264	8165	20.57
407	8115	8285	8185	20.57
408	8136	8305	8206	20.57
409	8157	8326	8226	20.57
410	8177	8346	8247	20.57
411	8198	8366	8268	20.57
412	8219	8387	8288	20.57
413	8240	8407	8309	20.57
414	8260	8428	8329	20.57
415	8281	8448	8350	20.57
416	8302	8469	8370	20.57
417	8322	8489	8391	20.57
418	8343	8509	8412	20.57
419	8364	8530	8432	20.57
420	8385	8551	8453	20.57
421	8405	8572	8473	20.57
422	8426	8593	8494	20.57
423	8446	8614	8514	20.57
424	8466	8634	8535	20.57
425	8487	8655	8555	20.57
426	8507	8676	8576	20.57
427	8528	8696	8597	20.57
428	8548	8717	8617	20.57
429	8568	8737	8638	20.57
430	8589	8758	8658	20.57
431	8609	8778	8679	20.57
432	8630	8799	8699	20.57
433	8651	8820	8720	20.57
434	8672	8841	8741	20.57
435	8693	8862	8761	20.57
436	8713	8883	8782	20.57
437	8733	8904	8802	20.57
438	8754	8924	8823	20.57
439	8774	8945	8843	20.57
440	8794	8965	8864	20.57
441	8814	8986	8885	20.57
442	8835	9006	8905	20.57
443	8855	9027	8926	20.57
444	8876	9047	8946	20.57
445	8897	9068	8967	20.57
446	8918	9089	8987	20.57
447	8938	9110	9008	20.57
448	8959	9130	9029	20.57
449	8979	9151	9049	20.57
450	9000	9171	9070	20.57
451	9021	9192	9090	20.57
452	9042	9212	9111	20.57
453	9063	9233	9131	20.57
454	9083	9254	9152	20.57
455	9104	9275	9173	20.57
456	9125	9296	9193	20.57
457	9146	9317	9214	20.57
458	9166	9337	9234	20.57
459	9187	9358	9255	20.57
460	9207	9379	9275	20.57
461	9228	9399	9296	20.57
462	9248	9420	9316	20.57
463	9269	9440	9337	20.57
464	9289	9461	9358	20.57
465	9309	9482	9378	20.57
466	9330	9503	9399	20.57
467	9350	9524	9419	20.57
468	9370	9545	9440	20.57
469	9391	9566	9460	20.57
470	9411	9586	9481	20.57
471	9431	9607	9502	20.57
472	9451	9628	9522	20.57
473	9472	9649	9543	20.57
474	9492	9670	9563	26.25
475	9520	9693	9590	26.25
476	9548	9715	9616	26.25
477	9573	9740	9642	26.25
478	9599	9765	9668	26.25
479	9627	9790	9695	26.25
480	9655	9816	9721	26.25
481	9682	9841	9747	26.25
482	9709	9866	9773	26.25
483	9735	9892	9800	26.25
484	9760	9917	9826	26.25
485	9786	9942	9852	26.25
486	9810	9967	9878	26.25
487	9833	9992	9905	26.25
488	9857	10016	9931	26.25
489	9882	10041	9957	26.25
490	9906	10066	9983	26.25
491	9929	10091	10009	26.25
492	9951	10116	10036	26.25
493	9974	10141	10062	26.25
494	9999	10166	10088	26.25
495	10022	10192	10114	26.25
496	10045	10217	10141	26.25
497	10067	10242	10167	26.25
498	10089	10268	10193	26.25
499	10112	10293	10219	26.25
500	10134	10318	10246	26.25
501	10156	10343	10272	26.25
502	10178	10367	10298	26.25
503	10200	10393	10324	26.25
504	10221	10419	10351	26.25
505	10243	10446	10377	26.25
506	10264	10471	10403	26.25
507	10286	10496	10429	26.25
508	10309	10521	10456	26.25
509	10331	10547	10482	26.25
510	10354	10573	10508	26.25
511	10375	10599	10534	26.25
512	10397	10624	10561	26.25
513	10418	10651	10587	26.25
514	10441	10676	10613	26.25
515	10463	10702	10639	26.25
516	10486	10727	10666	26.25
517	10509	10753	10692	26.25
518	10532	10778	10718	26.25
519	10554	10805	10744	26.25
520	10576	10831	10771	26.25
521	10599	10857	10797	26.25
522	10621	10884	10823	26.25
523	10644	10911	10849	26.25
524	10666	10938	10876	26.25
525	10689	10964	10902	26.25
526	10712	10991	10928	26.25
527	10734	11018	10954	26.25
528	10756	11045	10981	26.25
529	10778	11072	11007	26.25
530	10801	11099	11033	26.25
531	10823	11126	11059	26.25
532	10845	11153	11086	26.25
533	10867	11180	11112	26.25
534	10889	11207	11138	26.25
535	10911	11235	11164	36.25
536	10963	11277	11201	36.25
537	11018	11335	11237	36.25
538	11073	11398	11273	36.25
539	11125	11467	11309	36.25
540	11159	11537	11346	36.25
541	11195	11614	11382	36.25
542	11209	11693	11418	36.25
543	11220	11770	11454	36.25
544	11228	11845	11491	36.25
545	11240	11922	11527	36.25
546	11253	12003	11563	36.25
547	11262	12080	11599	36.25
548	11266	12153	11636	36.25
549	11277	12227	11672	36.25
550	11284	12300	11708	28.57
551	11326	12310	11737	28.57
552	11368	12321	11765	28.57
553	11410	12331	11794	28.57
554	11451	12342	11822	28.57
555	11493	12353	11851	28.57
556	11535	12364	11880	28.57
557	11576	12375	11908	28.57
558	11618	12386	11937	28.57
559	11661	12395	11965	28.57
560	11703	12404	11994	28.57
561	11744	12414	12022	28.57
562	11785	12424	12051	28.57
563	11824	12435	12080	28.57
564	11864	12445	12108	28.57
565	11904	12456	12137	28.57
566	11943	12468	12165	28.57
567	11981	12480	12194	28.57
568	12023	12493	12222	28.57
569	12064	12506	12251	28.57
570	12104	12518	12280	28.57
571	12143	12530	12308	28.57
572	12182	12541	12337	28.57
573	12222	12552	12365	28.57
